tweet,label
"⚠️All studies show that Remdesivir does not decrease the number of deaths &amp; has serious side effects.
Yet 90% of journalists promote it, and these are the same people who told us that the mask was useless and that we could go and vote without risk at the beginning of the pandemic",0
"Maybe they’re immuno compromised.  Maybe they don’t want to take their mask off until they are at a place they can wash their hands well. Maybe they saw the latest report that covid droplets hang in the air longer, travel farther than initially thought, and that 

(Cont.)",2
"so he’s traveling in the middle of a pandemic, he is not wearing a mask. and those who would call him or his gf out on social media would get blocked by seb and his gf. he used to be so worried about covid but i guess he doesn’t care anymore....",2
"Please action...!
@PMOIndia @RajCMO @CMODelhi @CMOMaharashtra @CMOGuj @CMMadhyaPradesh @CMOfficeUP @CMOKerala  @CMofKarnataka @CMO_Odisha @HMOIndia 
#Indianflag
#respectiranga
#covid19
#mask",2
"In the midst of the coronavirus pandemic nearly 50 public health leaders have been fired or resigned since April, mostly over mask ordinance disputes https://t.co/Wha61UFXUF via @businessinsider",2
"A colleague today was told by her GP that they've been INSTRUCTED to refuse asthamtics mask exemptions. 

WTF? 

She's now faced with exaserbation of asthma or resigning from work (12 hr shifts).

Anyone else?
#COVID19Aus #CovidVic #facemasks",2
"I realize that.When virologists work with viruses those viruses are in perti dishes&amp;also not sprayed in aerosol,yet they wear hazmat suits &amp;are plugged into oxygen 2 make sure they don't spread or get sick.I get it,I wear a cloth mask.better cotton than nothing.but c'mon- science",1
"sunscreen-silk-scarf-with-mask

#farhanas_attire 
#silkscreen #silk #silkscarf #silkmask #protectivestyles #protection #protectivestyle #corona #coronaprotectionmask #coronaprotection #coronaprotection🙃 #tagify_app… https://t.co/llQS9fibCW",2
"If corona was real they wouldn't have to shout it from the roof tops or to bombard our airwaves with it's updates or to shoot people down for not wearing a mask. 

You've fallen for institutionalized propaganda again.",1
"Latest Covid Updates:-
Total Cases : 20,528,680 
Recovered : 13,449,101
Deaths : 746,000

Source : ""https://t.co/dIBapL0MIM""

 Wear a mask &amp; Stay home, Stay Safe",0
"No mask = exposing people to a deadly virus

How is this related to overcharging people in jail (who may only be there bc they can't make bail) for simple phone calls?",0
"Maybe because the mask was defective in a way, you could sort of make an argument that it caused the lung damage, but that isn't relevant to coronavirus.",2
Hey BHS seniors!!! Have fun getting Covid-19 after that amazing party y'all had in the parking lot. I sure as hell didn't see anyone social distancing or with a mask on!,0
"OK, so now a review of Lifebuoy Hand Hygiene Gel. Which I found in my local grocery shop when I asked for ""hand alcohol"". It looks innocent enough, just like another little tube for skin lotion. I wanted to try out something that would kill virus on my face mask.",2
"@Steve_Nguyen At Susubox is on a drive that as you #WearAMask, remember to also #maskyourenvironment - offices, cars, home etc with simple safety gadgets like Susubox - to eliminate virus and bacteria cross infection. 

Retweet to join in.
#IYD2020 
@UN",0
"Coronavirus: Demand for face masks 'bad news' for Aussie wildlife.

Did they not know this was coming? How hard is it to put a mask, or anything else, into a bin?  https://t.co/TUNRhloy5F",2
"1. COVID-19 has yet to be isolated, thus yet to be proven that it's real

2. Let's assume for the sake of argument that it is real

3. You do not ""catch"" a virus. 

4. Masks are entirely useless.

5. You are participating in mass humiliation ritual &amp; complying like good lil sheep",1
"🙄🙄🙄🙄🙄
They SO want us to believe
Wearing masks help... 🙄

Avoid wearing coronavirus face masks with vents, valves, CDC says in updated guidance | Fox News https://t.co/Wj9VBsCw9d",1
"Big ups to @shopvida for their generous donation of 250 masks! The clients we serve are disproportionately impacted by the #covid19 pandemic. 250 masks will be distributed to families in need, through our public health department partners.",2
"If we can stop spreading and control #coronavirus #COVID19 by #handwashing #Distance #Masks #lockdown 

-How can we stop #AIDS Virus?
-Why AIDS isn't talked about the way #Covid_19?
-What are the causes and symptoms of AIDS?.
@WHO @DHSCgovuk @GHS @WHOWPRO @ViiVHC @HealthCareGov",2
"Wow David. Trump is directly responsible for downplaying the virus and causing Americans (well, the dumb ones anyway) to believe it's a hoax, or only old people get it, or masks don't work, or it will magically disappear.  None of those things are true and probably 300k will die.",0
"Funny how dems didn't want the shutdown, Pelosi in chinatown saying all is well, fauci said no mask, covid in the dem nurs. homes, dems 1st to break all covid guidelines, virus knows if u r protesting, no one else could gather and have funerals but dems could...",2
"They would be shot on sight and jacked fpr their car. By pepple wearing masks. You know, so they don't catch covid while out killing people.",2
After covid19 we are all in recession and maybe depression. As much as we need a mask we need to support our economy’s and get out,0
We are infact one of the worst countries at stopping the spread of the virus. Maybe if Trump didn’t halt funding towards the WHO this could have been different. Wear a mask and stop being stupid. Conspiracy theorists are also stupid.,0
"Second wave of covid in NZ 😭. However, this won't stop me from spontaneously streaming! Catch me on twitch tonight kicking names and taking butts!

#TwitchStreamers #twitchtv #nzlockdown #NZSTREAMS #VALORANT #facemask",0
"Avekin K-N95 Masks With Respirator With Air filter Washable Mask Pack Of 5 (Reusable)
Buy now on Amazon:https://t.co/XBwwAkPSQ1
#CovidVaccine #fightagainstcorona #Protectourself",2
"Honolulu airport in this #covid19 era includes face mask, gloves, sanitizers and social distancing. Please safe out there when you come to #hawaii during these times. @ Daniel K. Inouye International Airport,… https://t.co/6jx1jkzVTT",0
"me laughing at local homemade covid masks on etsy being described as ""reusable, surgical"" bc there isnt a doctor on earth who performs surgery using a washed facemask. brb calling the BBB",2
YES. As we said... we are fighting 2 pandemics... #COVID19 &amp; #Stupidity and there’s no cure for the latter!! #COVIDIOTS #MaskUp,0
The anti-mask campaign continues around #Ireland. Please make sure to sign up https://t.co/1kSssT0fxI to receive our regular newsletters on #Covid19 and learn how to reject the tyranny. #Masks #SocialDistancing #NoForcedVaccines,0
"Take care out there, Tweeple. #COVIDー19 can be kept at bay if you take the right precautions; Wear a mask PROPERLY, maintain social distancing, and sanitize your hands regularly. #StaySafeUG",0
"(Con’t) our public schools to flounder. It is your job to direct the defeat of the virus in the communities surrounding the schools with mandatory masking and other restrictions, provide rapid testing, and implement contact tracing and quarantining. We’ll follow and do our part.",0
"*ahem.*
The virus is a hoax, masks are killing you, Trump 2020.

(This is a joke I hate myself for posting this please don’t take it seriously)",0
"me laughing at local homemade covid masks on etsy being described as ""reusable, surgical"" bc there isnt a doctor on earth who performs surgery using a washed facemask. brb calling the BBB",2
"#BreakingNews Fit-testing of N95/P2-masks to protect health care workers in @theMJA https://t.co/xKvBrP1TgZ 
""The COVID-19 pandemic has brought to light deficiencies of some Australian healthcare facilities to protect their healthcare workers to the appropriate national standard""",2
"Studies have surfaced indicating that not only is wearing a mask unhealthy, but can be deadly.

(The accumulation of viral particles near the nose  increases the chances of brain ciral infections, as the viruses can travel via the scent nervous system to brain.)",1
"our test instructor just said ""facemasks jisnay pehnay hen utar den"" ????????????????
mfs?????????? who gonna catch corona through zoom???????????????? in your own house ?????????????????",2
Not to mention a sciences based approach and more educated citizens. How can a politician make masks a political freedom issue ?  How can good ppl stand by and let bald face lies be unchallenged?   alot of politicians need to retire. Show no drive /energe to reform  #BLM #covid,2
"Yep, if you can send a girl home for shorts that are a bit too far from the knee you can send a kid home for lack of mask. Though I Have sympathy for educators scared of contracting COVID.",0
"Mediweave Face Shield Safety Mask Polypropylene(PP) White Color (Pack of 5)
Buy now on Amazon:https://t.co/i0iKTWEVT1
#Covid19 #proctectfromcoronavirus #Safetypurpose",2
"According to a new analysis by the Institute for Health Metrics and Evaluation, the country could reduce its number of Covid-19 deaths from an estimated 16,510 to 5,124 by December 1 by increasing adherence to mask wearing.
#COVID19KE",0
